時間	一般恐嚇取財	擄人勒贖	侵占	偽造文書印文	第一級毒品	第二級毒品	第三級毒品	第四級毒品	其他
93年 3月	0	0	 1 	 3 	0	0	0	0	0
93年 4月	0	0	0	0	0	0	0	0	0
93年 5月	0	0	0	 2 	0	0	0	0	 4 
93年 6月	0	0	0	 1 	0	0	0	0	0
93年 7月	0	0	0	 3 	0	 1 	0	0	 1 
93年 8月	0	0	 1 	 3 	0	 1 	0	0	 2 
93年 9月	0	0	 1 	0	0	0	0	0	 24 
93年 10月	0	0	0	 1 	0	0	0	0	 12 
93年 11月	0	0	0	0	0	0	0	0	 1 
93年 12月	0	0	0	 2 	0	0	0	0	0
94年	 3 	0	 8 	 15 	 7 	 15 	0	0	 2 
94年 1月	0	0	 1 	 1 	0	 1 	0	0	 1 
94年 2月	0	0	 1 	 1 	0	0	0	0	0
94年 3月	0	0	 1 	 2 	0	 1 	0	0	0
94年 4月	0	0	0	 2 	0	0	0	0	0
94年 5月	 2 	0	0	 3 	 3 	 2 	0	0	 1 
94年 6月	0	0	0	0	0	0	0	0	0
94年 7月	 1 	0	0	0	0	 2 	0	0	0
94年 8月	0	0	 2 	0	 2 	 4 	0	0	0
94年 9月	0	0	0	 2 	0	0	0	0	0
94年 10月	0	0	0	 2 	 2 	 1 	0	0	0
94年 11月	0	0	 1 	 2 	0	0	0	0	0
94年 12月	0	0	 2 	0	0	 4 	0	0	0
95年	 3 	0	 4 	 4 	 10 	 16 	 1 	0	 1 
95年 1月	0	0	0	0	0	0	0	0	0
95年 2月	 1 	0	0	0	 1 	 7 	0	0	0
95年 3月	0	0	 1 	0	 2 	 5 	0	0	0
95年 4月	0	0	 1 	0	 1 	0	0	0	0
95年 5月	0	0	 1 	0	 2 	0	0	0	0
95年 6月	 1 	0	0	0	0	0	0	0	0
95年 7月	0	0	 1 	 1 	0	0	0	0	0
95年 8月	0	0	0	0	 3 	0	0	0	0
95年 9月	0	0	0	 1 	0	0	0	0	0
95年 10月	 1 	0	0	0	0	 1 	0	0	0
95年 11月	0	0	0	 1 	0	 3 	 1 	0	0
95年 12月	0	0	0	 1 	 1 	0	0	0	 1 
96年	 3 	0	 6 	 5 	 1 	 8 	 3 	0	0
96年 1月	 1 	0	0	0	0	 1 	 1 	0	0
96年 2月	 1 	0	 1 	 1 	0	 1 	0	0	0
96年 3月	0	0	 2 	0	0	0	 1 	0	0
