時間	偽造貨幣	偽造度量衡	偽證	誣告	湮滅證據	藏匿頂替	脫逃	違反槍砲彈藥刀械管制條例	其他
95年 4月	0	0	0	0	0	0	0	0	 1 
95年 5月	0	0	0	0	0	0	0	0	0
95年 6月	0	0	0	0	0	0	0	0	 1 
95年 7月	0	0	0	0	0	0	0	0	 2 
95年 8月	0	0	0	 1 	0	0	0	0	0
95年 9月	0	0	0	 1 	0	0	0	0	0
95年 10月	0	0	0	0	0	0	0	0	0
95年 11月	0	0	0	0	0	0	0	0	 1 
95年 12月	0	0	0	0	0	0	0	0	 1 
96年	0	0	0	 1 	0	0	0	 1 	 13 
96年 1月	0	0	0	0	0	0	0	0	0
96年 2月	0	0	0	0	0	0	0	 1 	 2 
96年 3月	0	0	0	0	0	0	0	0	 1 
96年 4月	0	0	0	0	0	0	0	0	 4 
96年 5月	0	0	0	0	0	0	0	0	0
96年 6月	0	0	0	0	0	0	0	0	 1 
96年 7月	0	0	0	0	0	0	0	0	0
96年 8月	0	0	0	 1 	0	0	0	0	 1 
96年 9月	0	0	0	0	0	0	0	0	 1 
96年 10月	0	0	0	0	0	0	0	0	 1 
96年 11月	0	0	0	0	0	0	0	0	 2 
96年 12月	0	0	0	0	0	0	0	0	0
97年	0	0	0	0	0	0	0	 9 	 27 
97年 1月	0	0	0	0	0	0	0	 1 	0
97年 2月	0	0	0	0	0	0	0	0	0
97年 3月	0	0	0	0	0	0	0	 2 	 2 
97年 4月	0	0	0	0	0	0	0	 4 	 5 
97年 5月	0	0	0	0	0	0	0	0	 3 
97年 6月	0	0	0	0	0	0	0	0	0
97年 7月	0	0	0	0	0	0	0	0	 1 
97年 8月	0	0	0	0	0	0	0	 2 	 7 
97年 9月	0	0	0	0	0	0	0	0	 2 
97年 10月	0	0	0	0	0	0	0	0	 2 
97年 11月	0	0	0	0	0	0	0	0	 3 
97年 12月	0	0	0	0	0	0	0	0	 2 
98年	0	0	0	 1 	0	0	0	0	 266 
98年 1月	0	0	0	0	0	0	0	0	 3 
98年 2月	0	0	0	0	0	0	0	0	 1 
98年 3月	0	0	0	0	0	0	0	0	 3 
98年 4月	0	0	0	 1 	0	0	0	0	 5 
98年 5月	0	0	0	0	0	0	0	0	 4 
98年 6月	0	0	0	0	0	0	0	0	 1 
98年 7月	0	0	0	0	0	0	0	0	 4 
98年 8月	0	0	0	0	0	0	0	0	 3 
98年 9月	0	0	0	0	0	0	0	0	 1 
98年 10月	0	0	0	0	0	0	0	0	 1 
98年 11月	0	0	0	0	0	0	0	0	 4 
98年 12月	0	0	0	0	0	0	0	0	 236 
99年	0	0	0	 1 	0	0	0	 2 	 49 
99年 1月	0	0	0	0	0	0	0	0	 12 
99年 2月	0	0	0	0	0	0	0	 1 	 7 
99年 3月	0	0	0	0	0	0	0	 1 	 1 
99年 4月	0	0	0	0	0	0	0	0	 6 
99年 5月	0	0	0	0	0	0	0	0	 2 
99年 6月	0	0	0	0	0	0	0	0	 3 
99年 7月	0	0	0	0	0	0	0	0	 3 
99年 8月	0	0	0	0	0	0	0	0	 3 
99年 9月	0	0	0	0	0	0	0	0	 2 
99年 10月	0	0	0	 1 	0	0	0	0	 6 
99年 11月	0	0	0	0	0	0	0	0	 2 
99年 12月	0	0	0	0	0	0	0	0	 2 
100年	0	0	0	 1 	0	0	0	 2 	 18 
100年 1月	0	0	0	0	0	0	0	0	 1 
100年 2月	0	0	0	0	0	0	0	0	 1 
100年 3月	0	0	0	0	0	0	0	0	0
100年 4月	0	0	0	0	0	0	0	0	0
100年 5月	0	0	0	0	0	0	0	0	 1 
100年 6月	0	0	0	0	0	0	0	0	 4 
100年 7月	0	0	0	0	0	0	0	 1 	 3 
100年 8月	0	0	0	0	0	0	0	0	 3 
100年 9月	0	0	0	0	0	0	0	 1 	0
100年 10月	0	0	0	0	0	0	0	0	 1 
100年 11月	0	0	0	 1 	0	0	0	0	 4 
100年 12月	0	0	0	0	0	0	0	0	0
101年	0	0	0	 2 	0	 1 	0	0	 42 
101年 1月	0	0	0	0	0	0	0	0	0
101年 2月	0	0	0	0	0	0	0	0	0
101年 3月	0	0	0	0	0	0	0	0	 1 
101年 4月	0	0	0	0	0	 1 	0	0	 11 
101年 5月	0	0	0	0	0	0	0	0	 13 
101年 6月	0	0	0	0	0	0	0	0	 4 
101年 7月	0	0	0	0	0	0	0	0	 2 
101年 8月	0	0	0	 1 	0	0	0	0	 4 
101年 9月	0	0	0	0	0	0	0	0	 1 
101年 10月	0	0	0	0	0	0	0	0	 1 
101年 11月	0	0	0	 1 	0	0	0	0	 2 
101年 12月	0	0	0	0	0	0	0	0	 3 
102年	0	0	0	 3 	 1 	0	0	0	 18 
102年 1月	0	0	0	0	0	0	0	0	 1 
102年 2月	0	0	0	0	0	0	0	0	 3 
102年 3月	0	0	0	0	0	0	0	0	0
102年 4月	0	0	0	0	0	0	0	0	 1 
102年 5月	0	0	0	0	 1 	0	0	0	 3 
102年 6月	0	0	0	0	0	0	0	0	 1 
102年 7月	0	0	0	0	0	0	0	0	 2 
102年 8月	0	0	0	0	0	0	0	0	 3 
102年 9月	0	0	0	 2 	0	0	0	0	 2 
102年 10月	0	0	0	0	0	0	0	0	 1 
102年 11月	0	0	0	0	0	0	0	0	0
102年 12月	0	0	0	 1 	0	0	0	0	 1 
103年	0	0	0	 1 	0	 1 	0	 2 	 58 
103年 1月	0	0	0	0	0	0	0	0	 2 
103年 2月	0	0	0	0	0	0	0	0	 1 
103年 3月	0	0	0	0	0	0	0	0	0
103年 4月	0	0	0	0	0	0	0	0	 1 
103年 5月	0	0	0	0	0	 1 	0	 1 	 1 
103年 6月	0	0	0	0	0	0	0	 1 	 1 
103年 7月	0	0	0	0	0	0	0	0	 1 
103年 8月	0	0	0	 1 	0	0	0	0	0
103年 9月	0	0	0	0	0	0	0	0	 1 
103年 10月	0	0	0	0	0	0	0	0	 5 
103年 11月	0	0	0	0	0	0	0	0	 10 
103年 12月	0	0	0	0	0	0	0	0	 35 
104年	 1 	0	0	 2 	0	0	0	0	 158 
104年 1月	0	0	0	0	0	0	0	0	 143 
104年 2月	0	0	0	0	0	0	0	0	 2 
104年 3月	0	0	0	0	0	0	0	0	0
104年 4月	0	0	0	0	0	0	0	0	 1 
104年 5月	 1 	0	0	0	0	0	0	0	 1 
104年 6月	0	0	0	0	0	0	0	0	 1 
104年 7月	0	0	0	0	0	0	0	0	 1 
104年 8月	0	0	0	 1 	0	0	0	0	 3 
104年 9月	0	0	0	0	0	0	0	0	 2 
104年 10月	0	0	0	0	0	0	0	0	 1 
104年 11月	0	0	0	0	0	0	0	0	 3 
104年 12月	0	0	0	 1 	0	0	0	0	0
105年	0	0	0	 5 	0	0	0	 1 	 58 
105年 1月	0	0	0	0	0	0	0	0	 26 
105年 2月	0	0	0	 2 	0	0	0	0	 2 
105年 3月	0	0	0	0	0	0	0	0	 2 
105年 4月	0	0	0	0	0	0	0	0	0
105年 5月	0	0	0	0	0	0	0	 1 	 2 
105年 6月	0	0	0	0	0	0	0	0	 3 
105年 7月	0	0	0	 1 	0	0	0	0	 3 
105年 8月	0	0	0	 1 	0	0	0	0	 7 
105年 9月	0	0	0	0	0	0	0	0	 2 
105年 10月	0	0	0	0	0	0	0	0	 1 
105年 11月	0	0	0	0	0	0	0	0	 8 
105年 12月	0	0	0	 1 	0	0	0	0	 2 
