時間	妨害秩序	違反藥事法	違反國家總動員法	違反森林法	違反著作權法	違反專利法	違反商標法	公共危險	侵害墳墓屍體
91年 6月	0	0	0	0	 9 	0	 3 	 58 	0
91年 7月	0	0	0	0	 7 	0	 1 	 66 	0
91年 8月	0	0	0	0	 10 	0	 1 	 48 	0
91年 9月	0	0	0	0	 27 	 2 	0	 95 	0
91年 10月	0	0	0	0	 9 	 3 	 1 	 54 	0
91年 11月	 1 	0	0	0	 16 	 2 	 3 	 70 	 1 
91年 12月	0	0	0	0	 14 	0	 2 	 52 	0
92年	 2 	 1 	0	0	 75 	 2 	 96 	 809 	0
92年 1月	0	0	0	0	 14 	0	 3 	 74 	0
92年 2月	0	0	0	0	 8 	0	 5 	 68 	0
92年 3月	0	0	0	0	 5 	 2 	 10 	 59 	0
92年 4月	0	0	0	0	 2 	0	 2 	 26 	0
92年 5月	0	0	0	0	 6 	0	0	 24 	0
92年 6月	 1 	0	0	0	 5 	0	 1 	 64 	0
92年 7月	 1 	0	0	0	 8 	0	 5 	 73 	0
92年 8月	0	0	0	0	 7 	0	 19 	 86 	0
92年 9月	0	0	0	0	 2 	0	 7 	 83 	0
92年 10月	0	0	0	0	 5 	0	 17 	 82 	0
92年 11月	0	0	0	0	 7 	0	 13 	 74 	0
92年 12月	0	 1 	0	0	 6 	0	 14 	 96 	0
93年	 4 	 1 	0	 2 	 88 	0	 111 	 1,105 	0
93年 1月	0	0	0	0	 7 	0	 10 	 91 	0
93年 2月	0	0	0	 1 	 3 	0	 2 	 115 	0
93年 3月	0	0	0	0	 1 	0	 10 	 99 	0
93年 4月	 1 	0	0	0	0	0	 5 	 102 	0
93年 5月	 1 	0	0	0	 1 	0	 8 	 78 	0
93年 6月	 1 	0	0	0	 5 	0	 6 	 80 	0
93年 7月	 1 	0	0	0	 12 	0	 6 	 96 	0
93年 8月	0	0	0	0	 13 	0	 18 	 99 	0
93年 9月	0	0	0	 1 	 9 	0	 10 	 95 	0
93年 10月	0	0	0	0	 21 	0	 13 	 91 	0
93年 11月	0	0	0	0	 7 	0	 10 	 93 	0
93年 12月	0	 1 	0	0	 9 	0	 13 	 66 	0
94年	 3 	 1 	0	 2 	 107 	0	 184 	 1,300 	0
94年 1月	 1 	0	0	0	 10 	0	 8 	 101 	0
94年 2月	0	0	0	0	 8 	0	 13 	 120 	0
94年 3月	0	0	0	0	 2 	0	 4 	 115 	0
94年 4月	0	0	0	0	 6 	0	 9 	 97 	0
94年 5月	0	 1 	0	0	 15 	0	 21 	 112 	0
94年 6月	0	0	0	0	 9 	0	 9 	 104 	0
94年 7月	0	0	0	0	 9 	0	 7 	 89 	0
94年 8月	0	0	0	 1 	 13 	0	 23 	 116 	0
94年 9月	0	0	0	0	 10 	0	 21 	 107 	0
94年 10月	 1 	0	0	0	 6 	0	 11 	 100 	0
94年 11月	0	0	0	0	 13 	0	 27 	 112 	0
94年 12月	 1 	0	0	 1 	 6 	0	 31 	 127 	0
95年	 1 	0	0	0	 101 	0	 148 	 1,307 	 1 
95年 1月	0	0	0	0	 16 	0	 18 	 123 	0
95年 2月	0	0	0	0	 9 	0	 8 	 118 	0
95年 3月	0	0	0	0	 10 	0	 20 	 122 	0
95年 4月	0	0	0	0	 8 	0	 16 	 109 	0
95年 5月	0	0	0	0	 2 	0	 7 	 88 	0
95年 6月	0	0	0	0	 4 	0	 16 	 94 	0
95年 7月	0	0	0	0	 15 	0	 11 	 104 	0
95年 8月	0	0	0	0	 9 	0	 4 	 106 	 1 
95年 9月	 1 	0	0	0	 6 	0	 11 	 112 	0
95年 10月	0	0	0	0	 10 	0	 4 	 101 	0
95年 11月	0	0	0	0	 7 	0	 13 	 122 	0
95年 12月	0	0	0	0	 5 	0	 20 	 108 	0
96年	 1 	0	0	0	 89 	0	 287 	 1,383 	0
96年 1月	0	0	0	0	 2 	0	 14 	 111 	0
96年 2月	0	0	0	0	 11 	0	 20 	 95 	0
96年 3月	 1 	0	0	0	 4 	0	 31 	 115 	0
96年 4月	0	0	0	0	 13 	0	 36 	 111 	0
96年 5月	0	0	0	0	 7 	0	 25 	 134 	0
96年 6月	0	0	0	0	 4 	0	 25 	 119 	0
96年 7月	0	0	0	0	 7 	0	 28 	 87 	0
96年 8月	0	0	0	0	 15 	0	 26 	 109 	0
96年 9月	0	0	0	0	 10 	0	 13 	 93 	0
96年 10月	0	0	0	0	 7 	0	 46 	 151 	0
96年 11月	0	0	0	0	 8 	0	 11 	 126 	0
96年 12月	0	0	0	0	 1 	0	 12 	 132 	0
97年	0	 12 	0	0	 144 	0	 484 	 1,661 	0
97年 1月	0	 1 	0	0	 3 	0	 12 	 106 	0
97年 2月	0	0	0	0	 2 	0	 8 	 124 	0
97年 3月	0	 1 	0	0	 9 	0	 14 	 128 	0
97年 4月	0	0	0	0	 24 	0	 45 	 141 	0
97年 5月	0	0	0	0	 18 	0	 46 	 122 	0
97年 6月	0	 3 	0	0	 12 	0	 59 	 126 	0
97年 7月	0	0	0	0	 12 	0	 38 	 126 	0
97年 8月	0	 7 	0	0	 18 	0	 53 	 154 	0
97年 9月	0	0	0	0	 17 	0	 37 	 118 	0
97年 10月	0	0	0	0	 10 	0	 64 	 181 	0
97年 11月	0	0	0	0	 13 	0	 54 	 160 	0
97年 12月	0	0	0	0	 6 	0	 54 	 175 	0
98年	0	0	0	0	 172 	0	 637 	 2,540 	0
98年 1月	0	0	0	0	 11 	0	 31 	 162 	0
98年 2月	0	0	0	0	 13 	0	 52 	 224 	0
98年 3月	0	0	0	0	 10 	0	 84 	 182 	0
98年 4月	0	0	0	0	 13 	0	 56 	 176 	0
98年 5月	0	0	0	0	 15 	0	 58 	 182 	0
98年 6月	0	0	0	0	 12 	0	 41 	 187 	0
98年 7月	0	0	0	0	 29 	0	 41 	 247 	0
98年 8月	0	0	0	0	 11 	0	 57 	 202 	0
98年 9月	0	0	0	0	 11 	0	 45 	 286 	0
98年 10月	0	0	0	0	 24 	0	 68 	 259 	0
98年 11月	0	0	0	0	 13 	0	 51 	 222 	0
98年 12月	0	0	0	0	 10 	0	 53 	 211 	0
99年	0	 29 	0	0	 161 	0	 889 	 3,028 	0
99年 1月	0	0	0	0	 11 	0	 47 	 255 	0
99年 2月	0	0	0	0	 4 	0	 41 	 263 	0
99年 3月	0	0	0	0	 22 	0	 55 	 322 	0
99年 4月	0	0	0	0	 10 	0	 64 	 242 	0
99年 5月	0	 1 	0	0	 16 	0	 85 	 306 	0
99年 6月	0	 1 	0	0	 10 	0	 80 	 242 	0
99年 7月	0	 1 	0	0	 14 	0	 83 	 237 	0
99年 8月	0	 9 	0	0	 12 	0	 81 	 243 	0
99年 9月	0	 4 	0	0	 18 	0	 63 	 262 	0
99年 10月	0	 8 	0	0	 16 	0	 98 	 205 	0
99年 11月	0	 4 	0	0	 12 	0	 100 	 204 	0
99年 12月	0	 1 	0	0	 16 	0	 92 	 247 	0
100年	 2 	 24 	0	0	 246 	0	 1,137 	 2,811 	0
100年 1月	0	 1 	0	0	 18 	0	 77 	 261 	0
100年 2月	0	 3 	0	0	 11 	0	 62 	 293 	0
100年 3月	0	 11 	0	0	 31 	0	 124 	 270 	0
100年 4月	0	0	0	0	 15 	0	 104 	 198 	0
100年 5月	0	0	0	0	 20 	0	 90 	 247 	0
